Tile Identifier,Acquisition Date,Tile Grid Region,Tile Grid Horizontal,Tile Grid Vertical,Tile Production Date,Cloud Cover,Cloud Shadow,Snow Ice,Fill (No Data),Spacecraft Identifier,Sensor Identifier,Scene Count,Datum,Map Projection,Units,ARD Version,Level-1 Collection Number,UL Corner Lat,UL Corner Long,UR Corner Lat,UR Corner Long,LR Corner Lat,LR Corner Long,LL Corner Lat,LL Corner Long,UL Corner Lat dec,UL Corner Long dec,UR Corner Lat dec,UR Corner Long dec,LR Corner Lat dec,LR Corner Long dec,LL Corner Lat dec,LL Corner Long dec,Display ID,Entity ID
LC08_CU_006014_20180625_20190615_C01_V01,2018/06/25,CU,6,14,2019/06/15,0,0,0,93.8783,LANDSAT_8,OLI/TIRS,1,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LC08_CU_006014_20180625_20190615_C01_V01,LC08_CU_006014_20180625_C01_V01
LC08_CU_007013_20180625_20190615_C01_V01,2018/06/25,CU,7,13,2019/06/15,0.0003,0,0,38.4534,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,34°22'20.95"N,112°38'44.09"W,34°22'20.95"N,110°46'20.77"W,34°22'20.95"N,112°38'44.09"W,32°49'37.21"N,112°38'44.09"W,34.3724856261,-112.64557985,34.3724856261,-110.772436306,32.82700187,-110.772436306,32.82700187,-112.64557985,LC08_CU_007013_20180625_20190615_C01_V01,LC08_CU_007013_20180625_C01_V01
LC08_CU_007014_20180625_20190615_C01_V01,2018/06/25,CU,7,14,2019/06/15,0.0009,0,0,4.1393,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LC08_CU_007014_20180625_20190615_C01_V01,LC08_CU_007014_20180625_C01_V01
LE07_CU_007014_20180626_20190615_C01_V01,2018/06/26,CU,7,14,2019/06/15,0.2341,0,0,95.2565,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LE07_CU_007014_20180626_20190615_C01_V01,LE07_CU_007014_20180626_C01_V01
LE07_CU_006013_20180701_20190615_C01_V01,2018/07/01,CU,6,13,2019/06/15,0.0014,0,0,44.9478,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,34°08'59.72"N,114°15'16.35"W,34°08'59.72"N,112°21'53.03"W,34°08'59.72"N,114°15'16.35"W,32°35'08"N,114°15'16.35"W,34.149922728,-114.254542145,34.149922728,-112.364731007,32.5855562323,-112.364731007,32.5855562323,-114.254542145,LE07_CU_006013_20180701_20190615_C01_V01,LE07_CU_006013_20180701_C01_V01
LE07_CU_006014_20180701_20190615_C01_V01,2018/07/01,CU,6,14,2019/06/15,2.0691,0.0074,0,82.0129,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LE07_CU_006014_20180701_20190615_C01_V01,LE07_CU_006014_20180701_C01_V01
LC08_CU_006013_20180702_20190615_C01_V01,2018/07/02,CU,6,13,2019/06/15,0,0,0,37.8696,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,34°08'59.72"N,114°15'16.35"W,34°08'59.72"N,112°21'53.03"W,34°08'59.72"N,114°15'16.35"W,32°35'08"N,114°15'16.35"W,34.149922728,-114.254542145,34.149922728,-112.364731007,32.5855562323,-112.364731007,32.5855562323,-114.254542145,LC08_CU_006013_20180702_20190615_C01_V01,LC08_CU_006013_20180702_C01_V01
LC08_CU_006014_20180702_20190615_C01_V01,2018/07/02,CU,6,14,2019/06/15,0,0,0,3.293,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LC08_CU_006014_20180702_20190615_C01_V01,LC08_CU_006014_20180702_C01_V01
LC08_CU_007013_20180702_20190615_C01_V01,2018/07/02,CU,7,13,2019/06/15,0.0022,0.0017,0,28.4261,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,34°22'20.95"N,112°38'44.09"W,34°22'20.95"N,110°46'20.77"W,34°22'20.95"N,112°38'44.09"W,32°49'37.21"N,112°38'44.09"W,34.3724856261,-112.64557985,34.3724856261,-110.772436306,32.82700187,-110.772436306,32.82700187,-112.64557985,LC08_CU_007013_20180702_20190615_C01_V01,LC08_CU_007013_20180702_C01_V01
LC08_CU_007014_20180702_20190615_C01_V01,2018/07/02,CU,7,14,2019/06/15,0,0,0,70.4287,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LC08_CU_007014_20180702_20190615_C01_V01,LC08_CU_007014_20180702_C01_V01
LE07_CU_006014_20180703_20190615_C01_V01,2018/07/03,CU,6,14,2019/06/15,0.2116,0,0,94.5675,LANDSAT_7,ETM,1,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LE07_CU_006014_20180703_20190615_C01_V01,LE07_CU_006014_20180703_C01_V01
LE07_CU_007013_20180703_20190615_C01_V01,2018/07/03,CU,7,13,2019/06/15,0.1123,0.0194,0,49.7107,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,34°22'20.95"N,112°38'44.09"W,34°22'20.95"N,110°46'20.77"W,34°22'20.95"N,112°38'44.09"W,32°49'37.21"N,112°38'44.09"W,34.3724856261,-112.64557985,34.3724856261,-110.772436306,32.82700187,-110.772436306,32.82700187,-112.64557985,LE07_CU_007013_20180703_20190615_C01_V01,LE07_CU_007013_20180703_C01_V01
LE07_CU_007014_20180703_20190615_C01_V01,2018/07/03,CU,7,14,2019/06/15,0.5311,0.1966,0,20.4952,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LE07_CU_007014_20180703_20190615_C01_V01,LE07_CU_007014_20180703_C01_V01
LC08_CU_007014_20180704_20190615_C01_V01,2018/07/04,CU,7,14,2019/06/15,8.5986,1.6886,0,94.9135,LANDSAT_8,OLI/TIRS,1,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LC08_CU_007014_20180704_20190615_C01_V01,LC08_CU_007014_20180704_C01_V01
LC08_CU_006013_20180709_20190615_C01_V01,2018/07/09,CU,6,13,2019/06/15,31.1744,4.1412,0,28.7815,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,34°08'59.72"N,114°15'16.35"W,34°08'59.72"N,112°21'53.03"W,34°08'59.72"N,114°15'16.35"W,32°35'08"N,114°15'16.35"W,34.149922728,-114.254542145,34.149922728,-112.364731007,32.5855562323,-112.364731007,32.5855562323,-114.254542145,LC08_CU_006013_20180709_20190615_C01_V01,LC08_CU_006013_20180709_C01_V01
LC08_CU_006014_20180709_20190615_C01_V01,2018/07/09,CU,6,14,2019/06/15,38.76,5.8388,0,72.7736,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LC08_CU_006014_20180709_20190615_C01_V01,LC08_CU_006014_20180709_C01_V01
LE07_CU_006013_20180710_20190615_C01_V01,2018/07/10,CU,6,13,2019/06/15,68.0161,2.4818,0,49.5921,LANDSAT_7,ETM,3,WGS84,AEA,METERS,01,01,34°08'59.72"N,114°15'16.35"W,34°08'59.72"N,112°21'53.03"W,34°08'59.72"N,114°15'16.35"W,32°35'08"N,114°15'16.35"W,34.149922728,-114.254542145,34.149922728,-112.364731007,32.5855562323,-112.364731007,32.5855562323,-114.254542145,LE07_CU_006013_20180710_20190615_C01_V01,LE07_CU_006013_20180710_C01_V01
LE07_CU_006014_20180710_20190615_C01_V01,2018/07/10,CU,6,14,2019/06/15,48.8663,4.2758,0,19.8406,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LE07_CU_006014_20180710_20190615_C01_V01,LE07_CU_006014_20180710_C01_V01
LE07_CU_007013_20180710_20190615_C01_V01,2018/07/10,CU,7,13,2019/06/15,94.4586,1.3714,0.0004,43.996,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,34°22'20.95"N,112°38'44.09"W,34°22'20.95"N,110°46'20.77"W,34°22'20.95"N,112°38'44.09"W,32°49'37.21"N,112°38'44.09"W,34.3724856261,-112.64557985,34.3724856261,-110.772436306,32.82700187,-110.772436306,32.82700187,-112.64557985,LE07_CU_007013_20180710_20190615_C01_V01,LE07_CU_007013_20180710_C01_V01
LE07_CU_007014_20180710_20190615_C01_V01,2018/07/10,CU,7,14,2019/06/15,83.0969,2.8502,0.0052,79.9171,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LE07_CU_007014_20180710_20190615_C01_V01,LE07_CU_007014_20180710_C01_V01
LC08_CU_006014_20180711_20190615_C01_V01,2018/07/11,CU,6,14,2019/06/15,36.8755,3.4285,0,93.9375,LANDSAT_8,OLI/TIRS,1,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LC08_CU_006014_20180711_20190615_C01_V01,LC08_CU_006014_20180711_C01_V01
LC08_CU_007013_20180711_20190615_C01_V01,2018/07/11,CU,7,13,2019/06/15,56.7696,5.3007,0.0056,38.5582,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,34°22'20.95"N,112°38'44.09"W,34°22'20.95"N,110°46'20.77"W,34°22'20.95"N,112°38'44.09"W,32°49'37.21"N,112°38'44.09"W,34.3724856261,-112.64557985,34.3724856261,-110.772436306,32.82700187,-110.772436306,32.82700187,-112.64557985,LC08_CU_007013_20180711_20190615_C01_V01,LC08_CU_007013_20180711_C01_V01
LC08_CU_007014_20180711_20190615_C01_V01,2018/07/11,CU,7,14,2019/06/15,63.2577,4.7081,0.003,4.1873,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LC08_CU_007014_20180711_20190615_C01_V01,LC08_CU_007014_20180711_C01_V01
LE07_CU_007014_20180712_20190614_C01_V01,2018/07/12,CU,7,14,2019/06/14,64.4019,3.9619,0.0001,95.451,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LE07_CU_007014_20180712_20190614_C01_V01,LE07_CU_007014_20180712_C01_V01
LE07_CU_006013_20180717_20190615_C01_V01,2018/07/17,CU,6,13,2019/06/15,28.1969,3.7522,0,44.889,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,34°08'59.72"N,114°15'16.35"W,34°08'59.72"N,112°21'53.03"W,34°08'59.72"N,114°15'16.35"W,32°35'08"N,114°15'16.35"W,34.149922728,-114.254542145,34.149922728,-112.364731007,32.5855562323,-112.364731007,32.5855562323,-114.254542145,LE07_CU_006013_20180717_20190615_C01_V01,LE07_CU_006013_20180717_C01_V01
LE07_CU_006014_20180717_20190615_C01_V01,2018/07/17,CU,6,14,2019/06/15,32.5083,4.4977,0,81.9447,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LE07_CU_006014_20180717_20190615_C01_V01,LE07_CU_006014_20180717_C01_V01
LC08_CU_006013_20180718_20190615_C01_V01,2018/07/18,CU,6,13,2019/06/15,6.6418,1.2394,0,38.1227,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,34°08'59.72"N,114°15'16.35"W,34°08'59.72"N,112°21'53.03"W,34°08'59.72"N,114°15'16.35"W,32°35'08"N,114°15'16.35"W,34.149922728,-114.254542145,34.149922728,-112.364731007,32.5855562323,-112.364731007,32.5855562323,-114.254542145,LC08_CU_006013_20180718_20190615_C01_V01,LC08_CU_006013_20180718_C01_V01
LC08_CU_006014_20180718_20190615_C01_V01,2018/07/18,CU,6,14,2019/06/15,8.6551,2.2747,0,3.3951,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LC08_CU_006014_20180718_20190615_C01_V01,LC08_CU_006014_20180718_C01_V01
LC08_CU_007013_20180718_20190615_C01_V01,2018/07/18,CU,7,13,2019/06/15,5.2704,2.2094,0,28.1905,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,34°22'20.95"N,112°38'44.09"W,34°22'20.95"N,110°46'20.77"W,34°22'20.95"N,112°38'44.09"W,32°49'37.21"N,112°38'44.09"W,34.3724856261,-112.64557985,34.3724856261,-110.772436306,32.82700187,-110.772436306,32.82700187,-112.64557985,LC08_CU_007013_20180718_20190615_C01_V01,LC08_CU_007013_20180718_C01_V01
LC08_CU_007014_20180718_20190615_C01_V01,2018/07/18,CU,7,14,2019/06/15,14.3571,5.6783,0,70.1843,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LC08_CU_007014_20180718_20190615_C01_V01,LC08_CU_007014_20180718_C01_V01
LE07_CU_006014_20180719_20190615_C01_V01,2018/07/19,CU,6,14,2019/06/15,7.6267,2.569,0,94.5681,LANDSAT_7,ETM,1,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LE07_CU_006014_20180719_20190615_C01_V01,LE07_CU_006014_20180719_C01_V01
LE07_CU_007013_20180719_20190615_C01_V01,2018/07/19,CU,7,13,2019/06/15,10.991,0.9181,0,49.7364,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,34°22'20.95"N,112°38'44.09"W,34°22'20.95"N,110°46'20.77"W,34°22'20.95"N,112°38'44.09"W,32°49'37.21"N,112°38'44.09"W,34.3724856261,-112.64557985,34.3724856261,-110.772436306,32.82700187,-110.772436306,32.82700187,-112.64557985,LE07_CU_007013_20180719_20190615_C01_V01,LE07_CU_007013_20180719_C01_V01
LE07_CU_007014_20180719_20190615_C01_V01,2018/07/19,CU,7,14,2019/06/15,13.7088,4.1456,0,20.5114,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LE07_CU_007014_20180719_20190615_C01_V01,LE07_CU_007014_20180719_C01_V01
LC08_CU_007014_20180720_20190614_C01_V01,2018/07/20,CU,7,14,2019/06/14,27.6362,8.07,0,95.0804,LANDSAT_8,OLI/TIRS,1,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LC08_CU_007014_20180720_20190614_C01_V01,LC08_CU_007014_20180720_C01_V01
LC08_CU_006013_20180725_20190614_C01_V01,2018/07/25,CU,6,13,2019/06/14,0.8519,0.4058,0,28.3347,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,34°08'59.72"N,114°15'16.35"W,34°08'59.72"N,112°21'53.03"W,34°08'59.72"N,114°15'16.35"W,32°35'08"N,114°15'16.35"W,34.149922728,-114.254542145,34.149922728,-112.364731007,32.5855562323,-112.364731007,32.5855562323,-114.254542145,LC08_CU_006013_20180725_20190614_C01_V01,LC08_CU_006013_20180725_C01_V01
LC08_CU_006014_20180725_20190614_C01_V01,2018/07/25,CU,6,14,2019/06/14,1.9025,0.1349,0,72.313,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LC08_CU_006014_20180725_20190614_C01_V01,LC08_CU_006014_20180725_C01_V01
LE07_CU_006013_20180726_20190615_C01_V01,2018/07/26,CU,6,13,2019/06/15,12.5071,1.9746,0,49.1054,LANDSAT_7,ETM,3,WGS84,AEA,METERS,01,01,34°08'59.72"N,114°15'16.35"W,34°08'59.72"N,112°21'53.03"W,34°08'59.72"N,114°15'16.35"W,32°35'08"N,114°15'16.35"W,34.149922728,-114.254542145,34.149922728,-112.364731007,32.5855562323,-112.364731007,32.5855562323,-114.254542145,LE07_CU_006013_20180726_20190615_C01_V01,LE07_CU_006013_20180726_C01_V01
LE07_CU_006014_20180726_20190615_C01_V01,2018/07/26,CU,6,14,2019/06/15,23.9299,3.8314,0.0001,19.7856,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LE07_CU_006014_20180726_20190615_C01_V01,LE07_CU_006014_20180726_C01_V01
LE07_CU_007013_20180726_20190615_C01_V01,2018/07/26,CU,7,13,2019/06/15,21.9951,4.6547,0,44.6379,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,34°22'20.95"N,112°38'44.09"W,34°22'20.95"N,110°46'20.77"W,34°22'20.95"N,112°38'44.09"W,32°49'37.21"N,112°38'44.09"W,34.3724856261,-112.64557985,34.3724856261,-110.772436306,32.82700187,-110.772436306,32.82700187,-112.64557985,LE07_CU_007013_20180726_20190615_C01_V01,LE07_CU_007013_20180726_C01_V01
LE07_CU_007014_20180726_20190615_C01_V01,2018/07/26,CU,7,14,2019/06/15,78.9144,5.2596,0,80.3876,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LE07_CU_007014_20180726_20190615_C01_V01,LE07_CU_007014_20180726_C01_V01
LC08_CU_006014_20180727_20190614_C01_V01,2018/07/27,CU,6,14,2019/06/14,71.7056,6.0697,0,94.1692,LANDSAT_8,OLI/TIRS,1,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LC08_CU_006014_20180727_20190614_C01_V01,LC08_CU_006014_20180727_C01_V01
LC08_CU_007013_20180727_20190614_C01_V01,2018/07/27,CU,7,13,2019/06/14,15.5566,3.232,0,38.9697,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,34°22'20.95"N,112°38'44.09"W,34°22'20.95"N,110°46'20.77"W,34°22'20.95"N,112°38'44.09"W,32°49'37.21"N,112°38'44.09"W,34.3724856261,-112.64557985,34.3724856261,-110.772436306,32.82700187,-110.772436306,32.82700187,-112.64557985,LC08_CU_007013_20180727_20190614_C01_V01,LC08_CU_007013_20180727_C01_V01
LC08_CU_007014_20180727_20190614_C01_V01,2018/07/27,CU,7,14,2019/06/14,35.0096,2.9919,0,4.381,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LC08_CU_007014_20180727_20190614_C01_V01,LC08_CU_007014_20180727_C01_V01
LE07_CU_007014_20180728_20190614_C01_V01,2018/07/28,CU,7,14,2019/06/14,42.8302,1.7427,0,95.2495,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LE07_CU_007014_20180728_20190614_C01_V01,LE07_CU_007014_20180728_C01_V01
LE07_CU_006013_20180802_20190614_C01_V01,2018/08/02,CU,6,13,2019/06/14,1.2666,0.5246,0,45.3214,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,34°08'59.72"N,114°15'16.35"W,34°08'59.72"N,112°21'53.03"W,34°08'59.72"N,114°15'16.35"W,32°35'08"N,114°15'16.35"W,34.149922728,-114.254542145,34.149922728,-112.364731007,32.5855562323,-112.364731007,32.5855562323,-114.254542145,LE07_CU_006013_20180802_20190614_C01_V01,LE07_CU_006013_20180802_C01_V01
LE07_CU_006014_20180802_20190614_C01_V01,2018/08/02,CU,6,14,2019/06/14,0.5087,0.1624,0,82.2985,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LE07_CU_006014_20180802_20190614_C01_V01,LE07_CU_006014_20180802_C01_V01
LC08_CU_006013_20180803_20190614_C01_V01,2018/08/03,CU,6,13,2019/06/14,0,0,0,38.1377,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,34°08'59.72"N,114°15'16.35"W,34°08'59.72"N,112°21'53.03"W,34°08'59.72"N,114°15'16.35"W,32°35'08"N,114°15'16.35"W,34.149922728,-114.254542145,34.149922728,-112.364731007,32.5855562323,-112.364731007,32.5855562323,-114.254542145,LC08_CU_006013_20180803_20190614_C01_V01,LC08_CU_006013_20180803_C01_V01
LC08_CU_006014_20180803_20190614_C01_V01,2018/08/03,CU,6,14,2019/06/14,0,0,0,3.4022,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LC08_CU_006014_20180803_20190614_C01_V01,LC08_CU_006014_20180803_C01_V01
LC08_CU_007013_20180803_20190614_C01_V01,2018/08/03,CU,7,13,2019/06/14,0.0527,0.0432,0,28.1878,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,34°22'20.95"N,112°38'44.09"W,34°22'20.95"N,110°46'20.77"W,34°22'20.95"N,112°38'44.09"W,32°49'37.21"N,112°38'44.09"W,34.3724856261,-112.64557985,34.3724856261,-110.772436306,32.82700187,-110.772436306,32.82700187,-112.64557985,LC08_CU_007013_20180803_20190614_C01_V01,LC08_CU_007013_20180803_C01_V01
